ID,Income
TEST_0105,0.0
TEST_0106,658.583053022748
TEST_0107,391.93276234354926
TEST_0108,932.9489015977136
TEST_0109,465.81190166047065
TEST_0110,10.97557134000204
TEST_0111,807.2155230470008
TEST_0112,0.0
TEST_0113,985.7133225718751
TEST_0114,510.8933808712783
TEST_0115,0.0
TEST_0116,739.8172177901154
TEST_0117,498.5617916621284
TEST_0118,695.8780419349093
TEST_0119,577.9488805349042
TEST_0120,871.6128232556752
TEST_0121,721.4240318597369
TEST_0122,927.8901325037583
TEST_0123,487.1759065136538
TEST_0124,0.0
TEST_0125,867.2556659457489
TEST_0126,44.68191397164922
TEST_0127,950.9773635973879
TEST_0128,356.64804301085564
TEST_0129,1207.7544377106312
TEST_0130,674.7946467383497
TEST_0131,375.14240047514147
TEST_0132,325.5811031893837
TEST_0133,573.6373744856783
TEST_0134,766.0654572011186
TEST_0135,693.0096621002342
TEST_0136,808.6143344603429
TEST_0137,795.1426169070535
TEST_0138,0.0
TEST_0139,456.8947215066517
TEST_0140,597.2894928448266
TEST_0141,565.2607509216122
TEST_0142,586.0364108801139
TEST_0143,11.388483048747913
TEST_0144,1259.0062481060072
TEST_0145,727.09039444002
TEST_0146,39.06233227279286
TEST_0147,1007.2650372832779
TEST_0148,973.9885892014399
TEST_0149,32.535329554220866
TEST_0150,1283.0805439930077
TEST_0151,613.3442772753519
TEST_0152,619.816820115058
TEST_0153,536.2721305158997
TEST_0154,544.912475882734
TEST_0155,604.5321589412001
TEST_0156,466.324286312386
TEST_0157,39.73246865590066
TEST_0158,476.2449251750601
TEST_0159,0.0
TEST_0160,380.9234651035964
TEST_0161,740.660164066549
TEST_0162,319.8931500013707
TEST_0163,376.1876198819546
TEST_0164,0.0
TEST_0165,731.9976572084323
TEST_0166,608.0586478634243
TEST_0167,590.4944103457779
TEST_0168,0.0
TEST_0169,1084.972991883112
TEST_0170,506.9278111972611
TEST_0171,996.7321151596541
TEST_0172,735.8307932856449
TEST_0173,507.36486015744003
TEST_0174,26.03553999814132
TEST_0175,874.457972637776
TEST_0176,568.6172927358582
TEST_0177,44.05462221564717
TEST_0178,0.0
TEST_0179,867.5992520015574
TEST_0180,779.3952444948513
TEST_0181,727.8025141389783
TEST_0182,629.5022842856791
TEST_0183,859.636494485508
TEST_0184,574.1883519310808
TEST_0185,586.4959889919843
TEST_0186,973.9885892014399
TEST_0187,0.0
TEST_0188,518.8384128880151
TEST_0189,527.5050245984334
TEST_0190,1191.4121704879212
TEST_0191,510.3858445018092
TEST_0192,1191.4121704879212
TEST_0193,534.4167401388652
TEST_0194,476.21567010760384
TEST_0195,432.56772843081836
TEST_0196,0.0
TEST_0197,553.7386517032198
TEST_0198,636.3844494962425
TEST_0199,524.4352822302563
TEST_0200,0.0
TEST_0201,579.0617781386034
TEST_0202,0.0
TEST_0203,1129.2139405098073
TEST_0204,339.7151849564853
TEST_0205,17.973814697873582
TEST_0206,490.83303918430113
TEST_0207,0.0
TEST_0208,393.00681130265497
TEST_0209,0.0
TEST_0210,727.2917403885783
TEST_0211,448.3093798514571
TEST_0212,0.0
TEST_0213,879.1222277793546
TEST_0214,781.0660675967836
TEST_0215,521.5605789785508
TEST_0216,791.411614351087
TEST_0217,680.1357020247717
TEST_0218,779.4462714060818
TEST_0219,581.5847489983832
TEST_0220,843.9568678314051
TEST_0221,731.7368952048964
TEST_0222,754.825694753447
TEST_0223,735.3727204507795
TEST_0224,735.0079181542383
TEST_0225,587.62601933319
TEST_0226,529.2691891095068
TEST_0227,979.8107544495703
TEST_0228,369.29719340082164
TEST_0229,1003.9740677217475
TEST_0230,570.6781550739101
TEST_0231,8.12509373525757
TEST_0232,655.5938345375716
TEST_0233,361.82289103204033
TEST_0234,11.24008499098166
TEST_0235,851.2942489464174
TEST_0236,584.9363628894461
TEST_0237,666.1741923973659
TEST_0238,489.3409249660766
TEST_0239,0.0
TEST_0240,853.0821087609941
TEST_0241,597.5784557292885
TEST_0242,557.4288570766194
TEST_0243,936.3032589773778
TEST_0244,0.0
TEST_0245,850.0065993719323
TEST_0246,648.7783796029578
TEST_0247,0.0
TEST_0248,0.0
TEST_0249,709.1006540327179
TEST_0250,530.3678785292716
TEST_0251,903.7580445382762
TEST_0252,0.0
TEST_0253,0.0
TEST_0254,913.5263529875089
TEST_0255,550.5158530514593
TEST_0256,1253.867171832378
TEST_0257,512.5658446156845
TEST_0258,850.0643288995773
TEST_0259,493.2191641887013
TEST_0260,719.8914893751569
TEST_0261,820.6187284769867
TEST_0262,535.7817881495305
TEST_0263,915.9063600216193
TEST_0264,932.2819552091181
TEST_0265,836.3084811188015
TEST_0266,741.6631527018264
TEST_0267,739.3722844492
TEST_0268,573.078707263424
TEST_0269,711.8099589894966
TEST_0270,906.6078398697825
TEST_0271,592.1205079333532
TEST_0272,998.4347535219971
TEST_0273,633.3891906983692
TEST_0274,924.7630488022176
TEST_0275,890.5995327320137
TEST_0276,0.0
TEST_0277,516.9895701572492
TEST_0278,532.222959223601
TEST_0279,547.7646370311311
TEST_0280,361.82289103204033
TEST_0281,140.61269995432355
TEST_0282,429.11566435049764
TEST_0283,770.4024052222115
TEST_0284,894.4070109678205
TEST_0285,561.2305139466905
TEST_0286,0.0
TEST_0287,17.340847357987958
TEST_0288,648.6858677236517
TEST_0289,498.27018301075043
TEST_0290,983.3073162729992
TEST_0291,848.6404902592251
TEST_0292,880.9555252397302
TEST_0293,551.1557514765354
TEST_0294,820.1848397507634
TEST_0295,1022.4369061676762
TEST_0296,699.0745003171053
TEST_0297,996.0697506374596
TEST_0298,0.0
TEST_0299,527.236681036618
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,324.53983027342673
TEST_0303,675.3189441701819
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,991.3712000294821
TEST_0307,736.1599761544273
TEST_0308,1134.2425974267487
TEST_0309,645.4469829701726
TEST_0310,664.1408014082435
TEST_0311,484.7935742051951
TEST_0312,393.27239624636735
TEST_0313,632.6905673010276
TEST_0314,339.7151849564853
TEST_0315,413.5140948417238
TEST_0316,587.8596606498103
TEST_0317,713.024020465198
TEST_0318,0.0
TEST_0319,433.6634203893717
TEST_0320,404.4907498336811
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,0.42670234932715906
TEST_0324,723.2119888007298
TEST_0325,703.9755437369625
TEST_0326,0.0
TEST_0327,0.0
TEST_0328,816.469337041524
TEST_0329,995.0702000878651
TEST_0330,607.1464276856725
TEST_0331,957.5923395260655
TEST_0332,523.7816253305912
TEST_0333,942.1742548868084
TEST_0334,857.8297188195116
TEST_0335,589.2053449283083
TEST_0336,436.2725946645666
TEST_0337,1032.6405884196056
TEST_0338,514.0941170075564
TEST_0339,716.0894710308023
TEST_0340,0.0
TEST_0341,1050.3288382364565
TEST_0342,438.220722331799
TEST_0343,0.0
TEST_0344,319.29338962350243
TEST_0345,0.0
TEST_0346,855.119986958686
TEST_0347,585.0678033039434
TEST_0348,0.0
TEST_0349,584.1590002738998
TEST_0350,910.95045652031
TEST_0351,0.0
TEST_0352,0.0
TEST_0353,447.0833162926243
TEST_0354,0.0
TEST_0355,0.0
TEST_0356,4.449328806304886
TEST_0357,0.0
TEST_0358,0.0
TEST_0359,0.0
TEST_0360,977.6444333714455
TEST_0361,611.841379856621
TEST_0362,860.855611975366
TEST_0363,0.4267023493271136
TEST_0364,20.122518684308204
TEST_0365,779.3300410818417
TEST_0366,0.0
TEST_0367,320.5910773622722
TEST_0368,308.0005689326939
TEST_0369,701.9662838064563
TEST_0370,671.1773024509879
TEST_0371,729.6879060541637
TEST_0372,777.2691216449277
TEST_0373,0.0
TEST_0374,0.0
TEST_0375,1059.867197688143
TEST_0376,903.7282564126856
TEST_0377,1233.2557067007403
TEST_0378,0.0
TEST_0379,479.9969971053985
TEST_0380,990.7986011064316
TEST_0381,816.2592199437806
TEST_0382,843.9630616104871
TEST_0383,505.03305672462665
TEST_0384,547.4175494493188
TEST_0385,0.0
TEST_0386,0.0
TEST_0387,894.5319464461876
TEST_0388,31.971986784679178
TEST_0389,426.1163942144376
TEST_0390,684.6023956490568
TEST_0391,676.6315192967232
TEST_0392,368.3736435091131
TEST_0393,644.5380855977706
TEST_0394,887.3903452371685
TEST_0395,708.4745554571948
TEST_0396,832.3477861283989
TEST_0397,552.5101635456115
TEST_0398,435.4669299852629
TEST_0399,488.95043146339674
TEST_0400,628.4483492740598
TEST_0401,0.0
TEST_0402,647.8458202641388
TEST_0403,0.0
TEST_0404,717.1976302191465
TEST_0405,419.0057501492761
TEST_0406,397.5053804170141
TEST_0407,791.4199018075508
TEST_0408,484.2415507361287
TEST_0409,0.0
TEST_0410,395.0937110511723
TEST_0411,443.4753903642928
TEST_0412,271.63445489135466
TEST_0413,92.92053839056926
TEST_0414,0.0
TEST_0415,0.0
TEST_0416,420.54131204963033
TEST_0417,668.9200680611394
TEST_0418,515.6599308378411
TEST_0419,705.4580811107762
TEST_0420,729.6174838353115
TEST_0421,44.05462221564719
TEST_0422,605.3840307837285
TEST_0423,248.06215479937572
TEST_0424,1054.9232902738468
TEST_0425,863.9358535310366
TEST_0426,0.0
TEST_0427,562.9152911336271
TEST_0428,390.42509066772465
TEST_0429,756.2903370547983
TEST_0430,0.0
TEST_0431,942.6001465632586
TEST_0432,781.8019567131366
TEST_0433,700.4504112190004
TEST_0434,690.1280517021053
TEST_0435,0.0
TEST_0436,650.3584913471792
TEST_0437,22.909128319469573
TEST_0438,960.8638834431779
TEST_0439,862.939679799453
TEST_0440,965.2595369913868
TEST_0441,633.7934271136819
TEST_0442,566.8112828304847
TEST_0443,489.9144374354748
TEST_0444,0.0
TEST_0445,319.43913151678123
TEST_0446,409.57656613008794
TEST_0447,710.425243823928
TEST_0448,46.010051730141235
TEST_0449,669.3106599213904
TEST_0450,425.59801301563493
TEST_0451,460.7698767497903
TEST_0452,0.0
TEST_0453,773.0789385088985
TEST_0454,696.0695535222638
TEST_0455,747.6351759469578
TEST_0456,0.0
TEST_0457,1119.7835295824257
TEST_0458,648.0939815654042
TEST_0459,684.3050545539126
TEST_0460,558.2005031341571
TEST_0461,971.4269221652255
TEST_0462,710.7105505337139
TEST_0463,361.82289103204033
TEST_0464,832.0985754798094
TEST_0465,0.0
TEST_0466,469.82948752452086
TEST_0467,627.3009164327425
TEST_0468,526.3769151619638
TEST_0469,412.1780816525296
TEST_0470,0.0
TEST_0471,525.3912452196954
TEST_0472,880.8428795326063
TEST_0473,2.158098049254222
TEST_0474,364.3646713472779
TEST_0475,863.3882739912275
TEST_0476,53.97469348284993
TEST_0477,0.0
TEST_0478,1037.8277478508794
TEST_0479,533.345021916086
TEST_0480,722.6968246550775
TEST_0481,26.353395899140708
TEST_0482,0.0
TEST_0483,0.0
TEST_0484,510.182913591923
TEST_0485,680.779626432879
TEST_0486,884.1048453249816
TEST_0487,505.1689666180085
TEST_0488,677.9627546262587
TEST_0489,509.0985604036021
TEST_0490,317.0032115930322
TEST_0491,859.7590864236106
TEST_0492,881.5306748147111
TEST_0493,930.4195780325387
TEST_0494,815.1421703152484
TEST_0495,891.2239292596811
TEST_0496,1142.8581443325027
TEST_0497,470.0752844140111
TEST_0498,439.90860519956016
TEST_0499,0.0
TEST_0500,225.75259955318978
TEST_0501,460.4780813515861
TEST_0502,0.0
TEST_0503,2.385676932942404
TEST_0504,0.0
TEST_0505,512.2039128502392
TEST_0506,524.423759208754
TEST_0507,400.62480266720263
TEST_0508,674.4279380645523
TEST_0509,659.2810332789925
TEST_0510,395.0937110511723
TEST_0511,435.4669299852629
TEST_0512,1186.8834694341483
TEST_0513,984.1347531781773
TEST_0514,60.19492262436698
TEST_0515,38.30914956789271
TEST_0516,422.89323274170164
TEST_0517,459.3203069055529
TEST_0518,1009.766091382577
TEST_0519,512.8745464359185
TEST_0520,429.17656290209305
TEST_0521,888.3393873034354
TEST_0522,36.92165160439748
TEST_0523,706.8980038814151
TEST_0524,622.581276158809
TEST_0525,520.8738248382077
TEST_0526,735.8307932856449
TEST_0527,435.4669299852629
TEST_0528,506.0463376347223
TEST_0529,0.0
TEST_0530,793.9153996193872
TEST_0531,740.1166340496868
TEST_0532,0.0
TEST_0533,673.2393926155112
TEST_0534,752.6552598708399
TEST_0535,85.95357290336288
TEST_0536,777.2007882191056
TEST_0537,0.0
TEST_0538,550.6132635557941
TEST_0539,1235.5628101452976
TEST_0540,753.465560636903
TEST_0541,527.1339338558773
TEST_0542,859.7631766491156
TEST_0543,464.2507822387953
TEST_0544,496.19667294091386
TEST_0545,11.388483048747869
TEST_0546,866.9115375956468
TEST_0547,653.6278284417776
TEST_0548,613.0406991822481
TEST_0549,480.4432220765643
TEST_0550,488.34670775231723
TEST_0551,658.6172957884113
TEST_0552,620.7978322720178
TEST_0553,474.98003955786305
TEST_0554,740.1254965194718
TEST_0555,50.93959347104591
TEST_0556,765.2245054048783
TEST_0557,703.0595255252098
TEST_0558,420.4090470275176
TEST_0559,725.9738609602654
TEST_0560,435.3998148268812
TEST_0561,987.1370425600929
TEST_0562,594.7620985674379
TEST_0563,472.7375499326328
TEST_0564,495.55251739896937
TEST_0565,527.3697517643955
TEST_0566,888.4354248289044
TEST_0567,764.4266035832876
TEST_0568,516.8105625388905
TEST_0569,34.68542240661712
TEST_0570,0.0
TEST_0571,421.65696740666937
TEST_0572,604.5913245487728
TEST_0573,564.0611243368506
TEST_0574,411.01579333696645
TEST_0575,493.30176478447174
TEST_0576,647.2314681595374
TEST_0577,768.5766516515027
TEST_0578,1123.1901423042525
TEST_0579,486.8941686323061
TEST_0580,849.235104992504
TEST_0581,0.0
TEST_0582,32.051055309980725
TEST_0583,309.0166004529752
TEST_0584,0.0
TEST_0585,0.0
TEST_0586,29.90624487928657
TEST_0587,882.3000579215304
TEST_0588,770.9233928834892
TEST_0589,469.6453530904895
TEST_0590,727.7956559000295
TEST_0591,626.4016911811777
TEST_0592,737.1358028345393
TEST_0593,1191.4121704879212
TEST_0594,730.9035196608489
TEST_0595,44.0546222156472
TEST_0596,67.01156588892277
TEST_0597,648.3505623431531
TEST_0598,651.535139065817
TEST_0599,0.0
TEST_0600,690.9655313585585
TEST_0601,0.0
TEST_0602,666.5687786054999
TEST_0603,932.7481045557972
TEST_0604,0.0
TEST_0605,520.6825551698781
TEST_0606,463.7238630446276
TEST_0607,391.85700367037964
TEST_0608,462.80771745400796
TEST_0609,640.3017546443031
TEST_0610,1151.1840236633448
TEST_0611,1123.1901423042525
TEST_0612,844.7433982006676
TEST_0613,894.4070109678205
TEST_0614,726.5334407420562
TEST_0615,616.8446522122327
TEST_0616,478.20004178172513
TEST_0617,637.4480879267497
TEST_0618,1102.5226881254157
TEST_0619,497.1454609609623
TEST_0620,374.04143828152553
TEST_0621,987.574453557065
TEST_0622,740.716722109408
TEST_0623,560.0596300990577
TEST_0624,577.4968785583004
TEST_0625,1176.1667782860675
TEST_0626,28.721117165345696
TEST_0627,11.2400849909822
TEST_0628,518.8843132902756
TEST_0629,1112.852793478501
TEST_0630,848.5820005034653
TEST_0631,893.2975629409459
TEST_0632,1010.3570459061882
TEST_0633,950.5401154492877
TEST_0634,0.0
TEST_0635,0.0
TEST_0636,560.5816893279532
TEST_0637,780.8472371567926
TEST_0638,553.475967146552
TEST_0639,664.8597978894982
TEST_0640,837.5606762716354
TEST_0641,37.931674832449986
TEST_0642,1194.0362318757288
TEST_0643,874.8898821420526
TEST_0644,541.794193571546
TEST_0645,995.4050442304708
TEST_0646,370.0477517141661
TEST_0647,0.0
TEST_0648,0.0
TEST_0649,575.8381249249549
TEST_0650,601.9984515611873
TEST_0651,668.08006880558
TEST_0652,759.2342014354588
TEST_0653,403.40759655493855
TEST_0654,717.3651394487654
TEST_0655,711.2277724793498
TEST_0656,494.5001857688479
TEST_0657,537.2294984763214
TEST_0658,869.8145705591978
TEST_0659,853.5975286874015
TEST_0660,0.0
TEST_0661,0.0
TEST_0662,655.0021274685546
TEST_0663,790.5663016115652
TEST_0664,0.0
TEST_0665,1257.7944382130731
TEST_0666,842.9066116375652
TEST_0667,783.3384162613775
TEST_0668,739.6451052873556
TEST_0669,1420.0746513289764
TEST_0670,648.5541582631779
TEST_0671,555.3464936494845
TEST_0672,714.0747972753372
TEST_0673,784.3010459873941
TEST_0674,489.8749772652394
TEST_0675,0.0
TEST_0676,0.0
TEST_0677,763.1721979671455
TEST_0678,532.8976188113817
TEST_0679,0.0
TEST_0680,813.0053858295107
TEST_0681,736.5771992869288
TEST_0682,0.0
TEST_0683,654.0942454611857
TEST_0684,0.0
TEST_0685,828.8710650935278
TEST_0686,606.4652989469739
TEST_0687,0.0
TEST_0688,931.2093680572874
TEST_0689,840.2536785030941
TEST_0690,36.97532715490617
TEST_0691,765.0560580213054
TEST_0692,602.8159483971881
TEST_0693,758.127608247047
TEST_0694,576.702364100579
TEST_0695,462.37726379143476
TEST_0696,880.5651443440753
TEST_0697,684.7088584692298
TEST_0698,475.70642158871397
TEST_0699,707.7163259127339
TEST_0700,396.7520266717775
TEST_0701,0.0
TEST_0702,713.4151654093961
TEST_0703,550.2174656283047
TEST_0704,1050.1999159620639
TEST_0705,307.31363772245834
TEST_0706,470.573695301625
TEST_0707,0.0
TEST_0708,649.1099256532134
TEST_0709,0.0
TEST_0710,763.7680812441496
TEST_0711,832.529791064742
TEST_0712,10.379864412213527
TEST_0713,343.4619900442161
TEST_0714,0.0
TEST_0715,1233.2557067007403
TEST_0716,481.92459525798506
TEST_0717,375.41495715196135
TEST_0718,443.492423645666
TEST_0719,415.47876151721874
TEST_0720,921.1338631662538
TEST_0721,493.6232268431181
TEST_0722,1255.6553570119454
TEST_0723,397.0407930901842
TEST_0724,31.440280386503666
TEST_0725,544.7266948429053
TEST_0726,955.9062774833061
TEST_0727,719.4648456332807
TEST_0728,666.5042211834048
TEST_0729,611.1021120992676
TEST_0730,787.395465456086
TEST_0731,29.009110114391053
TEST_0732,788.3411544058406
TEST_0733,520.8553473477599
TEST_0734,575.3905899810255
TEST_0735,0.0
TEST_0736,646.9960516004217
TEST_0737,829.7530198192237
TEST_0738,0.0
TEST_0739,1061.5387823677036
TEST_0740,979.5675512878919
TEST_0741,882.3560049980888
TEST_0742,773.7372121606288
TEST_0743,485.13919830098274
TEST_0744,688.8914697000301
TEST_0745,793.3172486513065
TEST_0746,634.7502761238261
TEST_0747,67.04128798494851
TEST_0748,860.6103604209014
TEST_0749,0.0
TEST_0750,0.0
TEST_0751,982.6684564436566
TEST_0752,0.0
TEST_0753,939.3345361099061
TEST_0754,16.342655427522566
TEST_0755,464.4200943551135
TEST_0756,580.5079630160378
TEST_0757,552.853397680283
TEST_0758,671.1681469866553
TEST_0759,976.3607052050933
TEST_0760,0.0
TEST_0761,570.8664459854265
TEST_0762,0.0
TEST_0763,961.6428606914138
TEST_0764,501.234149546803
TEST_0765,894.9329260054226
TEST_0766,0.0
TEST_0767,0.0
TEST_0768,509.1522481761919
TEST_0769,462.0791841315528
TEST_0770,548.5812452404505
TEST_0771,594.6890125404941
TEST_0772,0.0
TEST_0773,431.3735016454305
TEST_0774,1043.697328676178
TEST_0775,435.4669299852629
TEST_0776,911.0318218920349
TEST_0777,385.1870744339202
TEST_0778,925.3671326385307
TEST_0779,1090.0980607346416
TEST_0780,0.0
TEST_0781,9.983399138644133
TEST_0782,0.0
TEST_0783,842.2203033809128
TEST_0784,729.5852569016199
TEST_0785,475.70187613888476
TEST_0786,723.7126654410231
TEST_0787,1072.0634669761414
TEST_0788,592.9232095311842
TEST_0789,651.9726131887518
TEST_0790,0.0
TEST_0791,561.0639984609658
TEST_0792,882.8251538135761
TEST_0793,863.622624398372
TEST_0794,0.0
TEST_0795,448.4529855065451
TEST_0796,843.4089370346601
TEST_0797,888.0681426991916
TEST_0798,1016.5776844393724
TEST_0799,35.152394837418875
TEST_0800,407.3993134608112
TEST_0801,730.0151534201458
TEST_0802,693.1871369681915
TEST_0803,38.991103473514
TEST_0804,595.9960025095048
TEST_0805,512.2122350491364
TEST_0806,896.1588148289351
TEST_0807,458.9790484728443
TEST_0808,153.127152861072
TEST_0809,598.2677413215017
TEST_0810,984.4645157776292
TEST_0811,975.2806119145653
TEST_0812,933.7833566165807
TEST_0813,303.6405977765978
TEST_0814,438.179728077431
TEST_0815,758.7968433244474
TEST_0816,458.49651930920425
TEST_0817,853.0908756805178
TEST_0818,0.0
TEST_0819,649.4763142265094
TEST_0820,430.9844135885737
TEST_0821,927.3133340275847
TEST_0822,336.7330994032804
TEST_0823,902.4235421337562
TEST_0824,0.0
TEST_0825,690.5266780371359
TEST_0826,534.2122432981471
TEST_0827,418.7929591573193
TEST_0828,0.0
TEST_0829,639.755644417706
TEST_0830,748.4682160529533
TEST_0831,911.7459886648579
TEST_0832,620.578278372605
TEST_0833,870.36115404526
TEST_0834,253.01078399712054
TEST_0835,683.5480222304975
TEST_0836,0.0
TEST_0837,10.905809315836269
TEST_0838,1016.2260325767026
TEST_0839,420.3790485525168
TEST_0840,486.8603422183334
TEST_0841,923.5247395192134
TEST_0842,665.2324186031312
TEST_0843,72.27311010150245
TEST_0844,712.4575762266924
TEST_0845,873.6183613655478
TEST_0846,485.7848088805016
TEST_0847,797.1727666375269
TEST_0848,753.8104173385263
TEST_0849,475.37436661348056
TEST_0850,469.93010061111124
TEST_0851,2.1580980492540824
TEST_0852,874.0255145679575
TEST_0853,769.9254360409963
TEST_0854,379.8080561428826
TEST_0855,631.3206676337819
TEST_0856,564.4543398852107
TEST_0857,0.0
TEST_0858,797.4850656098179
TEST_0859,573.3715693764726
TEST_0860,11.388483048748125
TEST_0861,617.8511204900104
TEST_0862,0.0
TEST_0863,0.0
TEST_0864,672.8438530810563
TEST_0865,32.38693149645462
TEST_0866,0.0
TEST_0867,23.259122968364615
TEST_0868,568.9066324290908
TEST_0869,866.3392672963931
TEST_0870,350.7710090877142
TEST_0871,491.2933270544293
TEST_0872,879.4812114986555
TEST_0873,940.1874201551406
TEST_0874,738.0184507372309
TEST_0875,602.2442711715394
TEST_0876,0.0
TEST_0877,844.8249592060278
TEST_0878,507.9331573277623
TEST_0879,431.8977768168853
TEST_0880,0.0
TEST_0881,902.1310198681449
TEST_0882,348.0209636640807
TEST_0883,0.4267023493271136
TEST_0884,586.5827447827105
TEST_0885,565.0706139753325
TEST_0886,536.8907868166084
TEST_0887,706.1587975870119
TEST_0888,513.3530902882115
TEST_0889,775.4367019820531
TEST_0890,530.4973741906534
TEST_0891,570.4769986352719
TEST_0892,418.64030673544494
TEST_0893,699.2167187821215
TEST_0894,605.4555143090789
TEST_0895,0.0
TEST_0896,6.45736120743023
TEST_0897,0.0
TEST_0898,428.41946695349895
TEST_0899,0.0
TEST_0900,565.9333374400243
TEST_0901,938.4629912080454
TEST_0902,436.91219986541745
TEST_0903,0.0
TEST_0904,343.1041932831624
TEST_0905,510.182913591923
TEST_0906,956.0360831365609
TEST_0907,568.768010672785
TEST_0908,20.628540574745898
TEST_0909,0.0
TEST_0910,0.0
TEST_0911,0.0
TEST_0912,0.0
TEST_0913,532.8524543709357
TEST_0914,795.3706802471133
TEST_0915,641.9116867171622
TEST_0916,552.5703511102147
TEST_0917,688.2491195188115
TEST_0918,533.7003388277905
TEST_0919,197.80388124878692
TEST_0920,0.0
TEST_0921,477.0317724957701
TEST_0922,0.0
TEST_0923,904.7641692229445
TEST_0924,968.8185044712551
TEST_0925,66.81483200894613
TEST_0926,403.3291713659243
TEST_0927,0.0
TEST_0928,679.2519676826307
TEST_0929,11.240084990981707
TEST_0930,661.3401181379144
TEST_0931,945.2851529250089
TEST_0932,981.6296186964795
TEST_0933,351.82554578847635
TEST_0934,475.83174205201465
TEST_0935,872.2784454259797
TEST_0936,0.0
TEST_0937,503.3031845471338
TEST_0938,28.265706965192244
TEST_0939,0.0
TEST_0940,927.9031465869205
TEST_0941,0.0
TEST_0942,1103.9643640165107
TEST_0943,867.356586216798
TEST_0944,421.1319511652914
TEST_0945,528.8093782573417
TEST_0946,808.6028779013714
TEST_0947,0.0
TEST_0948,741.3479412813198
TEST_0949,913.6709002240908
TEST_0950,0.0
TEST_0951,507.6242858206655
TEST_0952,762.6505375942435
TEST_0953,0.0
TEST_0954,504.4455462038121
TEST_0955,688.0317503705974
TEST_0956,25.239810676193308
TEST_0957,383.49906422239167
TEST_0958,0.0
TEST_0959,483.02778847062234
TEST_0960,950.926958556638
TEST_0961,1000.762627713114
TEST_0962,0.0
TEST_0963,1049.5353221874193
TEST_0964,581.258491747599
TEST_0965,665.198272656205
TEST_0966,631.7132079045774
TEST_0967,542.5749476433089
TEST_0968,0.0
TEST_0969,501.14594581892834
TEST_0970,656.7997427680681
TEST_0971,607.102300185881
TEST_0972,356.47973336475496
TEST_0973,0.0
TEST_0974,618.7738180504988
TEST_0975,625.8760318133225
TEST_0976,588.3382240811391
